step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,unusuallogin,isFlaggedFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,acct_type_Current,acct_type_Savings,branch_fraud_rate,sender_balance_change,receiver_balance_change,sender_balance_change_abs,receiver_balance_change_abs,sender_balance_change_ratio,receiver_balance_change_ratio,amount_ratio_sender_balance,amount_ratio_receiver_balance,sender_depletes_account,receiver_had_zero_balance,is_high_value_transaction,current_to_savings_transfer,cashout_with_unusual_login,high_fraud_branch_high_amount,flagged_and_unusual,suspicion_score,risk_exposure_sender,total_money_flow
-0.8923897000401693,-0.662845032950487,-0.694446855019166,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,-0.7771023966149311,0,False,False,False,True,False,False,True,0.0054054054054054,0.03263319306275769,0.014267233797554901,0.03263319306275769,0.014267233797554901,0.04699163489847789,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.046900426860312594
-0.8923897000401693,-0.6943921915356326,-0.5819186284515022,-0.5658827227358263,-0.6406614728628077,-0.6263942390652528,-1.1213955945894687,0,False,False,False,True,False,True,False,0.0067567567567567,0.016035905715675924,0.014267233797554901,0.016035905715675924,0.014267233797554901,0.02755695544771183,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.030303139513230826
-0.8923897000401693,-0.6035693887741596,-0.5982486104994477,-0.6335861841838798,-0.6406614728628077,-0.6263942390652528,1.6329499892068329,0,False,False,False,True,False,False,True,0.0029850746268656,-0.03533757368443213,0.014267233797554901,0.03533757368443213,0.014267233797554901,-0.05906837570560742,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.049604807481987034
-0.8923897000401693,-0.6743735760359887,-0.1350112843620359,-0.1334705917796792,-0.6406614728628077,-0.6263942390652528,-0.2606625996531245,0,False,False,False,True,False,False,True,0.0029850746268656,0.0015406925823567008,0.014267233797554901,0.0015406925823567008,0.014267233797554901,0.011411583785592738,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.015807926379911602
-0.8923897000401693,-0.6381055322106796,-0.162770507939619,-0.1815951319986506,-0.6406614728628077,-0.6263942390652528,1.288656791232295,0,False,False,False,True,False,True,False,0.0204081632653061,-0.018824624059031597,0.014267233797554901,0.018824624059031597,0.014267233797554901,-0.11565131981759172,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0330918578565865
-0.8923897000401693,-0.6700687229400423,-0.5748406395700053,-0.5726438092844488,-0.6406614728628077,-0.6263942390652528,0.6000703952832197,0,False,False,False,True,False,False,True,0.0263157894736842,0.002196830285556506,0.014267233797554901,0.002196830285556506,0.014267233797554901,0.0038216335706222015,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.016464064083111407
-0.8923897000401693,-0.6946394140141803,-0.6936918695384731,-0.6618136619564083,-0.6208941749897285,-0.5943275060475295,-0.0885160006658556,0,False,False,True,False,False,True,False,0.0029850746268656,0.03187820758206472,0.026566668942199057,0.03187820758206472,0.026566668942199057,0.04595442009125661,0.042787756781447216,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.05844487652426378
-0.8923897000401693,2.1623991433611165,-0.6349209685257777,-0.6618136619564083,-0.6397346350398314,0.1086786480764414,1.6329499892068329,0,False,False,False,False,True,True,False,0.0054054054054054,-0.02689269343063061,0.7484132831162729,0.02689269343063061,0.7484132831162729,-0.04235596990489749,1.169880825956317,0.0,0.0,0,0,1,1,0,0,0,0,0.0,0.7753059765469035
-0.8923897000401693,-0.7121129706926707,-0.6259260243222088,-0.5995341802837181,-0.5813014511864047,-0.5583430453321973,-1.637835391551275,0,False,False,True,False,False,True,False,0.0054054054054054,0.026391844038490708,0.022958405854207498,0.026391844038490708,0.022958405854207498,0.042164477936966864,0.03949483664852396,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.049350249892698206
-0.8923897000401693,-0.6311827862579023,-0.5567799712740527,-0.5767551636983453,-0.6406614728628077,-0.6263942390652528,-0.4328091986403933,0,False,False,False,True,False,False,True,0.0263157894736842,-0.019975192424292687,0.014267233797554901,0.019975192424292687,0.014267233797554901,-0.03587627691091698,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.03424242622184759
-0.8923897000401693,-0.6347309918683148,-0.6067269794811486,-0.6243390044109334,-0.6406614728628077,-0.6263942390652528,0.6000703952832197,0,False,False,False,True,False,False,True,0.0163043478260869,-0.017612024929784753,0.014267233797554901,0.017612024929784753,0.014267233797554901,-0.02902792446735882,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.031879258727339654
-0.8923897000401693,-0.6457000042627118,-0.4501559670983707,-0.4626518716353038,-0.3103987606345057,-0.2414054475555517,-1.637835391551275,0,False,False,True,False,False,False,True,0.0163043478260869,-0.012495904536933111,0.06899331307895401,0.012495904536933111,0.06899331307895401,-0.027759055645214494,0.22227315908139497,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.08148921761588712
-0.8923897000401693,-0.6796196928185408,0.3067169772963577,0.3081217757587949,1.9304694796427764,1.852386122594219,-0.4328091986403933,0,False,False,True,False,False,False,True,0.0,0.0014047984624371845,-0.07808335704855729,0.0014047984624371845,0.07808335704855729,0.004580113153051262,-0.040447858859162814,-2.2157876573630166,-0.3520489186439229,0,0,0,0,0,0,0,0,-0.010148558193856995,0.07948815551099447
-0.8923897000401693,-0.7181027178139548,-0.5742272138669423,-0.5448037000707612,-0.6406614728628077,-0.6263942390652528,1.460803390219564,0,False,False,False,True,False,False,True,0.0029850746268656,0.029423513796181133,0.014267233797554901,0.029423513796181133,0.014267233797554901,0.051240193935014465,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.043690747593736035
-0.8923897000401693,-0.6766954837691093,-0.6941165488713629,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,-0.9492489956022,0,False,False,False,True,False,False,True,0.0029850746268656,0.03230288691495453,0.014267233797554901,0.03230288691495453,0.014267233797554901,0.046538131056136044,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.04657012071250943
-0.8923897000401693,0.6460135813793817,-0.6262268388496723,-0.6618136619564083,0.1629764689840798,0.7595092907286544,-0.2606625996531245,0,False,False,False,False,True,False,True,0.0067567567567567,-0.035586823106736,0.5965328217445746,0.035586823106736,0.5965328217445746,-0.05682736814312978,3.6602389602441465,0.0,3.9638457319019613,0,0,0,0,0,0,0,0,0.0,0.6321196448513106
-0.8923897000401693,-0.6567868941531483,-0.5447061019070326,-0.5502510484664718,-0.4841183091343575,-0.4326656944561333,0.255777197308682,0,False,False,True,False,False,True,False,0.0434782608695652,-0.005544946559439157,0.05145261467822421,0.005544946559439157,0.05145261467822421,-0.010179703405275067,0.10628107575781162,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.05699756123766336
-0.8923897000401693,-0.667225922713467,-0.0947111621177353,-0.0975062850650765,-0.6406614728628077,-0.6263942390652528,1.460803390219564,0,False,False,False,True,False,False,True,0.0,-0.0027951229473412026,0.014267233797554901,0.0027951229473412026,0.014267233797554901,-0.02951207532241867,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.017062356744896104
-0.8923897000401693,-0.715527802203708,-0.4719620711774488,-0.4447183004097773,-0.6406614728628077,-0.6263942390652528,-1.1213955945894687,0,False,False,False,True,False,True,False,0.0140845070422535,0.027243770767671538,0.014267233797554901,0.027243770767671538,0.014267233797554901,0.057724491939524614,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.04151100456522644
-0.8923897000401693,-0.6083001918404578,-0.39091909848431,-0.4250344253770297,-0.6406614728628077,-0.6263942390652528,-0.0885160006658556,0,False,False,False,True,False,False,True,0.0029850746268656,-0.03411532689271968,0.014267233797554901,0.03411532689271968,0.014267233797554901,-0.08726953232451469,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.04838256069027458
-0.8923897000401693,-0.7130258239398276,-0.6079715258594784,-0.5811885833836459,-0.6406614728628077,-0.6263942390652528,1.288656791232295,0,False,False,False,True,False,True,False,0.0067567567567567,0.026782942475832572,0.014267233797554901,0.026782942475832572,0.014267233797554901,0.04405295534585325,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.04105017627338747
-0.8923897000401693,2.1623991433611165,1.849724451786736,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,-1.637835391551275,0,False,False,False,False,True,False,True,0.0163043478260869,-2.5115381137431445,0.014267233797554901,2.5115381137431445,0.014267233797554901,-1.3577904055824923,0.022269536103097405,1.1690385241733976,0.0,1,0,1,0,0,1,0,2,1.5873092918789558,2.5258053475406994
-0.8923897000401693,2.1623991433611165,1.849724451786736,-0.6618136619564083,-0.1576017367257492,1.852386122594219,-1.637835391551275,0,False,True,False,False,False,False,True,0.0263157894736842,-2.5115381137431445,2.0099878593199683,2.5115381137431445,2.0099878593199683,-1.3577904055824923,12.753589537487201,1.1690385241733976,0.0,1,0,1,0,0,1,0,2,1.5873092918789558,4.521525973063113
-0.8923897000401693,-0.698625037081413,-0.623572593019111,-0.604843776812118,-0.6406614728628077,-0.6263942390652528,0.255777197308682,0,False,False,False,True,False,False,True,0.0,0.01872881620699307,0.014267233797554901,0.01872881620699307,0.014267233797554901,0.030034700722362483,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.03299605000454797
-0.8923897000401693,-0.6226362028969296,-0.5125307441165615,-0.5376626245276179,-0.6406614728628077,-0.6263942390652528,1.1165101922450262,0,False,False,False,True,False,True,False,0.0029850746268656,-0.025131880411056406,0.014267233797554901,0.025131880411056406,0.014267233797554901,-0.0490348739162549,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.03939911420861131
-0.8923897000401693,-0.6694356350384376,-0.5999030904004975,-0.5978887131442209,-0.6406614728628077,-0.6263942390652528,0.0836305983214131,0,False,False,False,True,False,True,False,0.0,0.0020143772562766227,0.014267233797554901,0.0020143772562766227,0.014267233797554901,0.0033578377722101762,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.016281611053831524
-0.8923897000401693,-0.1009143312317398,-0.6304815359328215,-0.6618136619564083,1.9304694796427764,1.852386122594219,-0.4328091986403933,0,False,True,False,False,False,False,True,0.0263157894736842,-0.031332126023586815,-0.07808335704855729,0.031332126023586815,0.07808335704855729,-0.04969554894609133,-0.040447858859162814,0.0,-0.05227450228593412,0,0,0,0,0,0,0,0,0.0,0.1094154830721441
-0.8923897000401693,-0.7164515030731999,-0.5529165690095689,-0.5245791840996011,-0.5754889373872887,-0.5537346264492943,0.0836305983214131,0,False,False,True,False,False,False,True,0.0054054054054054,0.028337384909967733,0.021754310937994403,0.028337384909967733,0.021754310937994403,0.051250742884868035,0.037801440702820106,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.05009169584796214
-0.8923897000401693,-0.717838449071738,-0.5566522135747416,-0.5275022529540295,-0.6406614728628077,-0.6263942390652528,-1.4656887925640063,0,False,False,False,True,False,False,True,0.0029850746268656,0.029149960620712068,0.014267233797554901,0.029149960620712068,0.014267233797554901,0.05236655835562354,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.04341719441826697
-0.8923897000401693,-0.7111101338354782,-0.4489055223959729,-0.4243285056250326,-0.6406614728628077,-0.6263942390652528,0.4279237962959509,0,False,False,False,True,False,False,True,0.0054054054054054,0.02457701677094032,0.014267233797554901,0.02457701677094032,0.014267233797554901,0.05474875124110452,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.03884425056849522
-0.8923897000401693,-0.7169884087234347,-0.6852336728250844,-0.6556603352407296,-0.6406614728628077,-0.6263942390652528,0.4279237962959509,0,False,False,False,True,False,False,True,0.0067567567567567,0.029573337584354764,0.014267233797554901,0.029573337584354764,0.014267233797554901,0.04315803318121464,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.043840571381909665
-0.8923897000401693,-0.7113027049595955,0.4454455593736957,0.4638350926492338,-0.4737649833065407,-0.442250311527146,1.1165101922450262,0,False,False,True,False,False,False,True,0.0064935064935064,0.018389533275538106,0.03151467177939471,0.018389533275538106,0.03151467177939471,0.041283458515706764,0.06651963082222077,-1.5968342030393483,0.0,0,0,0,0,0,0,0,0,-0.0659228385776366,0.049904205054932815
-0.8923897000401693,-0.6602947052841994,-0.6299675559735435,-0.6329235461623004,-0.6406614728628077,-0.6263942390652528,-0.9492489956022,0,False,False,False,True,False,True,False,0.0054054054054054,-0.0029559901887569184,0.014267233797554901,0.0029559901887569184,0.014267233797554901,-0.004692289565068156,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.01722322398631182
-0.8923897000401693,-0.6498380105960782,-0.6657647796579171,-0.6618136619564083,-0.4987127572648866,-0.4457369269166644,1.288656791232295,0,False,False,False,False,True,False,True,0.0054054054054054,0.0039511177015087995,0.05297583034822223,0.0039511177015087995,0.05297583034822223,0.005934705203439015,0.1062251357863443,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.05692694804973103
-0.8923897000401693,-0.6778096895489404,-0.628515388588023,-0.6215522232245461,-0.6406614728628077,-0.6263942390652528,-0.7771023966149311,0,False,False,False,True,False,True,False,0.0064935064935064,0.006963165363476964,0.014267233797554901,0.006963165363476964,0.014267233797554901,0.011078750800720696,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.021230399161031865
-0.8923897000401693,-0.6778576257085919,-0.6416155663428601,-0.6345329939997585,-0.6159439487730831,-0.582615536552733,1.1165101922450262,0,False,False,True,False,False,False,True,0.0054054054054054,0.007082572343101612,0.0333284122203501,0.007082572343101612,0.0333284122203501,0.011038654165726339,0.05410948884577711,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.04041098456345171
-0.8923897000401693,-0.6944024192938342,-0.693632886297794,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,0.4279237962959509,0,False,False,False,True,False,False,True,0.0067567567567567,0.03181922434138562,0.014267233797554901,0.03181922434138562,0.014267233797554901,0.04587329259401948,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.04608645813894052
-0.8923897000401693,-0.6731858130456578,0.7764889976853707,0.7709389416416437,-0.6406614728628077,-0.6263942390652528,-0.6049557976276622,0,False,False,False,True,False,False,True,0.0067567567567567,-0.005550056043727047,0.014267233797554901,0.005550056043727047,0.014267233797554901,-0.007147629985172228,0.022269536103097405,-0.8669611739067205,0.0,0,0,0,0,0,0,0,0,-0.006196717682595789,0.01981728984128195
-0.8923897000401693,-0.6974645481129528,-0.5791995010561938,-0.5614409863986729,-0.6406614728628077,-0.6263942390652528,0.4279237962959509,0,False,False,False,True,False,False,True,0.0067567567567567,0.017758514657520874,0.014267233797554901,0.017758514657520874,0.014267233797554901,0.030660445370211037,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.032025748455075775
-0.8923897000401693,-0.294808142099094,-0.6905716561065466,-0.6618136619564083,-0.4154440781925352,-0.2210656529371524,-1.1213955945894687,0,False,False,False,False,True,False,True,0.0,0.028757994150138244,0.1943784252553828,0.028757994150138244,0.1943784252553828,0.04164375108651378,0.4678810831721311,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.22313641940552104
-0.8923897000401693,-0.6196144685571724,-0.6827622750406284,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,1.288656791232295,0,False,False,False,True,False,True,False,0.0172413793103448,0.020948613084220025,0.014267233797554901,0.020948613084220025,0.014267233797554901,0.03068214787649431,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.035215846881774926
-0.8923897000401693,-0.6598896240730062,-0.5668484104579818,-0.5704784928361716,-0.6406614728628077,-0.6263942390652528,1.6329499892068329,0,False,False,False,True,False,False,True,0.0163043478260869,-0.0036300823781897362,0.014267233797554901,0.0036300823781897362,0.014267233797554901,-0.006403973817086706,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.017897316175744638
-0.8923897000401693,0.5457659510905618,-0.6028769664122992,-0.6618136619564083,1.072453232928306,1.7006199944822291,-0.6049557976276622,0,False,True,False,False,False,False,True,0.0163043478260869,-0.058936695544109186,0.628166761553923,0.058936695544109186,0.628166761553923,-0.09775907662323777,0.585728815213841,0.0,0.5088948723194879,0,0,0,0,0,1,0,1,0.0,0.6871034570980322
-0.8923897000401693,-0.612059047945546,-0.3893855342266524,-0.4213807210869286,-0.6406614728628077,-0.6263942390652528,1.6329499892068329,0,False,False,False,True,False,False,True,0.0029850746268656,-0.03199518686027619,0.014267233797554901,0.03199518686027619,0.014267233797554901,-0.08216840138151965,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.046262420657831094
-0.8923897000401693,-0.6747068563183936,-0.6266987047751055,-0.6215073601589167,-0.5726394219371294,-0.5347913009714007,0.9443635932577574,0,False,False,True,False,False,False,True,0.0067567567567567,0.005191344616188753,0.03784812096572865,0.005191344616188753,0.03784812096572865,0.008283637061097903,0.06609415894613949,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0430394655819174
-0.8923897000401693,-0.675778601405085,-0.6542676484182577,-0.6482746798515449,-0.6406614728628077,-0.6263942390652528,1.1165101922450262,0,False,False,False,True,False,False,True,0.0064935064935064,0.005992968566712831,0.014267233797554901,0.005992968566712831,0.014267233797554901,0.009159811863107208,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.020260202364267732
-0.8923897000401693,-0.6817160733177836,-0.0642168266866198,-0.0590120177160243,-0.5963416572242362,-0.5629770802931895,0.7722169942704886,0,False,False,True,False,False,True,False,0.0140845070422535,0.005204808970595491,0.03336457693104666,0.005204808970595491,0.03336457693104666,0.08105054776531052,0.0559487611379391,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.038569385901642154
-0.8923897000401693,-0.7157388659411391,-0.5095167005178575,-0.4818888730508823,1.9304694796427764,1.852386122594219,-0.4328091986403933,0,False,False,True,False,False,False,True,0.0067567567567567,0.027627827466975174,-0.07808335704855729,0.027627827466975174,0.07808335704855729,0.05422359550593227,-0.040447858859162814,0.0,-0.37075896482782367,0,0,0,0,0,0,0,0,0.0,0.10571118451553246
-0.8923897000401693,-0.6474487442937922,-0.5974135257779124,-0.6078812874814805,-0.6406614728628077,-0.6263942390652528,0.0836305983214131,0,False,False,False,True,False,False,True,0.0,-0.010467761703568113,0.014267233797554901,0.010467761703568113,0.014267233797554901,-0.017521802325599953,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.024734995501123014
-0.8923897000401693,-0.6861384939777031,-0.640544961541293,-0.6287754110627445,-0.6406614728628077,-0.6263942390652528,-1.1213955945894687,0,False,False,False,True,False,False,True,0.0054054054054054,0.011769550478548552,0.014267233797554901,0.011769550478548552,0.014267233797554901,0.018374276884585643,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.026036784276103453
-0.8923897000401693,-0.7023870958178571,-0.6615872326535763,-0.6404580227652765,-0.6406614728628077,-0.6263942390652528,1.6329499892068329,0,False,False,False,True,False,False,True,0.0,0.021129209888299805,0.014267233797554901,0.021129209888299805,0.014267233797554901,0.031937148797061665,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.035396443685854706
-0.8923897000401693,-0.7058750712966387,-0.5296484473437769,-0.5074707770146112,-0.6406614728628077,-0.6263942390652528,-1.4656887925640063,0,False,False,False,True,False,False,True,0.0054054054054054,0.022177670329165733,0.014267233797554901,0.022177670329165733,0.014267233797554901,0.04187243528150702,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.036444904126720634
-0.8923897000401693,-0.0139717746348173,-0.5394225011734766,-0.6618136619564083,-0.0981011568094208,0.2274181670789265,-1.2935421935767375,0,False,False,False,False,True,True,False,0.0172413793103448,-0.12239116078293177,0.3255193238883473,0.12239116078293177,0.3255193238883473,-0.22689294669645318,3.3182006696674065,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.4479104846712791
-0.8923897000401693,-0.6910156882901786,-0.6920285421513214,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,-1.2935421935767375,0,False,False,False,True,False,False,True,0.0064935064935064,0.03021488019491303,0.014267233797554901,0.03021488019491303,0.014267233797554901,0.043661320825510504,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.04448211399246793
-0.8923897000401693,-0.7026236772954477,-0.6632270257276971,-0.6419521502682383,-0.6406614728628077,-0.6263942390652528,-0.6049557976276622,0,False,False,False,True,False,False,True,0.0067567567567567,0.02127487545945883,0.014267233797554901,0.02127487545945883,0.014267233797554901,0.03207781745522761,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.03554210925701373
-0.8923897000401693,-0.6907429480714717,-0.5961630810755146,-0.5820956841153252,-0.6406614728628077,-0.6263942390652528,-1.4656887925640063,0,False,False,False,True,False,False,True,0.0067567567567567,0.014067396960189438,0.014267233797554901,0.014067396960189438,0.014267233797554901,0.02359655840675449,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.02833463075774434
-0.8923897000401693,-0.6714657933860929,-0.5685176361692015,-0.5655733081461141,-0.6406614728628077,-0.6263942390652528,1.6329499892068329,0,False,False,False,True,False,False,True,0.0067567567567567,0.002944328023087417,0.014267233797554901,0.002944328023087417,0.014267233797554901,0.005178956352954766,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.017211561820642318
-0.8923897000401693,-0.6698535267750549,-0.3951733826847743,-0.3943634332949456,-0.6406614728628077,-0.6263942390652528,1.6329499892068329,0,False,False,False,True,False,False,True,0.0109289617486338,0.0008099493898287013,0.014267233797554901,0.0008099493898287013,0.014267233797554901,0.002049605124036783,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.015077183187383603
-0.8923897000401693,-0.2533564844580198,-0.4255131820253106,-0.6606064589423732,-0.4103669773652407,-0.1998353067205132,1.288656791232295,0,False,True,False,False,False,False,True,0.0094786729857819,-0.23509327691706267,0.2105316706447275,0.23509327691706267,0.2105316706447275,-0.5524935228876836,0.5130326812545892,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.44562494756179016
-0.8923897000401693,-0.6328723292642405,-0.4604485425968806,-0.4801441332008869,-0.6406614728628077,-0.6263942390652528,-0.6049557976276622,0,False,False,False,True,False,True,False,0.0094786729857819,-0.019695590604006274,0.014267233797554901,0.019695590604006274,0.014267233797554901,-0.04277479193918766,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.033962824401561176
-0.8923897000401693,-0.6113588080961537,1.1402091513332897,1.0970479214532531,-0.6406614728628077,-0.6263942390652528,-1.637835391551275,0,False,False,False,True,False,False,True,0.0094786729857819,-0.04316122988003657,0.014267233797554901,0.04316122988003657,0.014267233797554901,-0.03785378307636027,0.022269536103097405,-0.5361812850981337,0.0,0,0,0,0,0,0,0,0,-0.020296490055708834,0.05742846367759147
-0.8923897000401693,-0.6254070988840273,-0.692529899697094,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,-0.9492489956022,0,False,False,False,True,False,True,False,0.0,0.03071623774068566,0.014267233797554901,0.03071623774068566,0.014267233797554901,0.044353662937233494,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.04498347153824056
-0.8923897000401693,-0.6285164406879753,-0.6569966849980002,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,-0.7771023966149311,0,False,False,False,True,False,False,True,0.0109289617486338,-0.0048169769584081035,0.014267233797554901,0.0048169769584081035,0.014267233797554901,-0.007331813187392181,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.019084210755963005
-0.8923897000401693,-0.1450674600769684,-0.6948597377039201,-0.6618136619564083,-0.3389394177646516,-0.0817475047477014,1.1165101922450262,0,False,True,False,False,False,False,True,0.0,0.03304607574751173,0.2571919130169502,0.03304607574751173,0.2571919130169502,0.04755790839380661,0.7588138163127938,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.29023798876446194
-0.8923897000401693,-0.663637116002315,-0.5708061859075522,-0.572283909103911,-0.6406614728628077,-0.6263942390652528,-0.0885160006658556,0,False,False,False,True,False,False,True,0.0094786729857819,-0.00147772319635886,0.014267233797554901,0.00147772319635886,0.014267233797554901,-0.002588835287880142,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.01574495699391376
-0.8923897000401693,-0.6790960109364859,-0.4589916565521059,-0.4524927885570729,-0.6406614728628077,-0.6263942390652528,1.288656791232295,0,False,False,False,True,False,True,False,0.0022172949002217,0.006498867995032964,0.014267233797554901,0.006498867995032964,0.014267233797554901,0.014159011179566175,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.020766101792587865
-0.8923897000401693,-0.6437823512552732,0.3646839367385965,0.3453640355961535,-0.6406614728628077,-0.6263942390652528,-1.4656887925640063,0,False,False,False,True,False,False,True,0.0022172949002217,-0.01931990114244303,0.014267233797554901,0.01931990114244303,0.014267233797554901,-0.05297711028877513,0.022269536103097405,-1.7653158974759047,0.0,0,0,0,0,0,0,0,0,-0.09352133499510905,0.03358713493999793
-0.8923897000401693,-0.4128797589231671,0.3194592447467538,0.1695565164695743,1.9304694796427764,1.852386122594219,0.9443635932577574,0,False,True,False,False,False,False,True,0.0,-0.14990272827717951,-0.07808335704855729,0.14990272827717951,0.07808335704855729,-0.4692389739701808,-0.040447858859162814,-1.292433277744795,-0.21387531025778292,0,0,0,0,0,0,0,0,-0.6064600651738853,0.2279860853257368
-0.8923897000401693,-0.662947413843191,0.4508602208680408,0.4417984836616637,-0.6406614728628077,-0.6263942390652528,1.6329499892068329,0,False,False,False,True,False,False,True,0.0025706940874035,-0.009061737206377096,0.014267233797554901,0.009061737206377096,0.014267233797554901,-0.020098772934371244,0.022269536103097405,-1.4704056446137084,0.0,0,0,0,0,0,0,0,0,-0.029553349172508705,0.023328971003931998
-0.8923897000401693,-0.6993087472205807,-0.5713960183143436,-0.5526469470157707,-0.6406614728628077,-0.6263942390652528,-0.4328091986403933,0,False,False,False,True,False,False,True,0.0025706940874035,0.01874907129857295,0.014267233797554901,0.01874907129857295,0.014267233797554901,0.03281274405300414,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.03301630509612785
-0.8923897000401693,-0.6924227798730529,-0.6254718533689794,-0.610245793598433,-0.6406614728628077,-0.6263942390652528,-1.4656887925640063,0,False,False,False,True,False,False,True,0.0,0.015226059770546363,0.014267233797554901,0.015226059770546363,0.014267233797554901,0.02434331727473996,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.029493293568101264
-0.8923897000401693,-0.7138874350852881,-0.6429262329339912,-0.6154086773599903,-0.6406614728628077,-0.6263942390652528,-0.4328091986403933,0,False,False,False,True,False,True,False,0.0,0.02751755557400093,0.014267233797554901,0.02751755557400093,0.014267233797554901,0.04280048653903065,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.04178478937155583
-0.8923897000401693,-0.5654941310678503,-0.5180161854997216,-0.5755039175702721,-0.6406614728628077,-0.6263942390652528,-0.9492489956022,0,False,False,False,True,False,False,True,0.0,-0.05748773207055047,0.014267233797554901,0.05748773207055047,0.014267233797554901,-0.11097671017014783,0.022269536103097405,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.07175496586810537
